,FM_1,FM_2,FM_3,FM_4,FM_5,FM_6,FM_7,FM_8,FM_9,FM_10,FM_11,FM_12,FM_13,FM_14,FM_15,FM_16,FM_17,FM_18,FM_19,FM_20,FM_21,FM_22,FM_23,FM_24,FM_25,FM_26,FM_27,FM_28,FM_29,FM_30,FM_31,FM_32,FM_33,FM_34,FM_35,FM_36,FM_37,FM_38,FM_39,FM_40,FM_41,FM_42,FM_43,FM_44,FM_45,FM_46,FM_47,FM_48,FM_49,FM_50,FM_51,FM_52,FM_53,FM_54,FM_55,FM_56,FM_57,FM_58,FM_59,FM_60,FM_61,FM_62,FM_63,FM_64,FM_65,FM_66,FM_67,FM_68,FM_69,FM_70,FM_71,FM_72,FM_73,FM_74,FM_75,FM_76,FM_77,FM_78,FM_79,FM_80,FM_81,FM_82,FM_83,FM_84,FM_85,FM_86,FM_87,FM_88,FM_89,FM_90,FM_91,FM_92,FM_93,FM_94,FM_95,FM_96,FM_97,FM_98,FM_99,FM_100
standardize,0.0,0.0,0.07988980716253444,0.03994490358126722,0.06277056277056281,0.0,0.0,0.10661764705882351,0.06277056277056281,0.029292929292929284,0.0976430976430975,0.03515151515151517,0.07988980716253444,0.07988980716253444,0.0,0.04393939393939396,0.026350461133069807,0.0,0.0,0.026936026936026928,0.0,0.0,0.03254769921436586,0.0,0.0,0.12554112554112548,0.12554112554112548,0.0,0.03820816864295124,0.04882154882154881,0.04882154882154881,0.04882154882154881,0.04882154882154881,0.0,0.0,0.0,0.0,0.13019079685746324,0.029768270944741538,0.04184704184704184,0.11717171717171714,0.05492424242424239,0.06759906759906759,0.05492424242424239,0.05574009324009321,0.0,0.04393939393939396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026859504132231406,0.0,0.12554112554112548,0.0,0.10678210678210663,0.027462121212121195,0.06249999999999996,0.12554112554112548,0.06759906759906759,0.05858585858585857,0.0,0.16477272727272715,0.06759906759906759,0.029872904872904855,0.0,0.08108108108108122,0.027113237639553443,0.07323232323232326,0.08787878787878792,0.03820816864295124,0.06759906759906759,0.029716646989374273,0.027690700104493243,0.026779422128259324,0.041666666666666685,0.031385281385281405,0.0,0.0,0.0,0.0,0.0,0.10606060606060629,0.07988980716253444,0.7869605142332525,0.0,0.15977961432506887,0.0,0.11717171717171714,0.0,0.026629935720844822,0.029292929292929284,0.02685460580197422,0.05492424242424239,0.04184704184704184,0.05169340463458113,0.02612665112665111
sum,0.16363636363636366,0.08391608391608392,0.0743801652892562,0.0,0.07792207792207793,0.09935265972417671,0.17142857142857149,0.0,0.0,0.0,0.0,0.0,0.0743801652892562,0.0743801652892562,0.0890151515151515,0.0,0.0,0.08874458874458875,0.2231404958677686,0.0,0.09090909090909088,0.2231404958677686,0.0,0.08612440191387558,0.0743801652892562,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.08522727272727272,0.08585858585858586,0.08585858585858586,0.08522727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08441558441558443,0.08181818181818183,0.07878787878787877,0.1487603305785124,0.08636363636363638,0.08677685950413216,0.1487603305785124,0.07878787878787877,0.0743801652892562,0.0,0.07692307692307693,0.0,0.1626794258373205,0.0,0.0,0.07954545454545454,0.0,0.0,0.0,0.0808080808080808,0.0,0.0,0.0,0.08333333333333331,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.165289256198347,0.0743801652892562,0.0743801652892562,0.08352758352758356,0.0,0.0743801652892562,0.0,0.7024793388429738,0.0,0.0,0.0,0.08612440191387558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sumOfLogarithms,0.0,0.0,0.01652892561983471,0.08264462809917356,0.16883116883116886,0.0,0.0,0.09024064171122993,0.08441558441558443,0.08484848484848487,0.08754208754208752,0.08727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.08947368421052629,0.07905138339920953,0.0,0.0,0.08080808080808084,0.0,0.0,0.07744107744107742,0.0,0.0,0.07792207792207793,0.07792207792207793,0.07692307692307693,0.07905138339920949,0.08585858585858586,0.08585858585858586,0.08585858585858586,0.08585858585858586,0.0,0.0,0.0,0.0,0.07744107744107742,0.08930481283422458,0.07792207792207793,0.07878787878787877,0.08522727272727272,0.08391608391608392,0.07954545454545454,0.0836101398601398,0.0,0.0,0.07878787878787877,0.0,0.0,0.0,0.0,0.0,0.0,0.08057851239669417,0.07692307692307693,0.571428571428571,0.0,0.16017316017316027,0.0823863636363636,0.0,0.07792207792207793,0.08391608391608392,0.07878787878787877,0.0808080808080808,0.07954545454545454,0.08391608391608392,0.08961871461871464,0.0,0.10073710073710083,0.08133971291866027,0.08333333333333331,0.08181818181818183,0.09090909090909093,0.0,0.1782998819362456,0.08307210031347959,0.08033826638477802,0.07575757575757572,0.07792207792207793,0.0,0.0,0.0,0.0,0.0,0.15909090909090892,0.2396694214876033,0.15977961432506887,0.0,0.7024793388429738,0.0,0.07878787878787877,0.0,0.07988980716253444,0.0,0.08056381740592271,0.07386363636363637,0.07792207792207793,0.07486631016042779,0.07837995337995339
sum_labeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09159779614325068,0.0,0.0,0.0,0.0,0.0,0.0,1.0777089072543615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sum_Power_Deviat,0.0,0.1333333333333333,0.0,0.18181818181818177,0.0,0.07285861713106295,0.06285714285714286,0.06617647058823528,0.12380952380952376,0.06222222222222223,0.06419753086419755,0.06399999999999999,0.07878787878787877,0.07878787878787877,0.0,0.13122807017543853,0.1159420289855073,0.06507936507936508,0.0,0.12592592592592605,0.07222222222222222,0.0,0.05679012345679014,0.0,0.07878787878787877,0.061904761904761886,0.061904761904761886,0.0,0.1159420289855073,0.06296296296296294,0.06296296296296294,0.06296296296296294,0.06296296296296294,0.0,0.0,0.0,0.0,0.0,0.06549019607843137,0.11428571428571435,0.05777777777777778,0.12499999999999999,0.06666666666666668,0.05833333333333333,0.12262820512820503,0.0,0.0,0.0,0.0,0.06333333333333334,0.0,0.0,0.0,0.07878787878787877,0.11818181818181808,0.0,0.061904761904761886,0.0,0.1174603174603173,0.1208333333333335,0.0,0.061904761904761886,0.06666666666666668,0.23111111111111113,0.0,0.11666666666666665,0.06666666666666668,0.13144078144078145,0.0,0.05945945945945949,0.17894736842105213,0.1444444444444444,0.08666666666666667,0.0666666666666667,0.0,0.06537662337662341,0.12183908045976977,0.11782945736434108,0.05555555555555553,0.11428571428571438,0.06666666666666668,0.0,0.07878787878787877,0.07878787878787877,0.0,0.11666666666666652,0.07878787878787877,0.11717171717171714,0.0,0.07878787878787877,0.0,0.7688888888888892,0.0,0.11717171717171714,0.05777777777777778,0.11816026552868654,0.05416666666666666,0.11428571428571435,0.10980392156862745,0.11495726495726483
s_add,0.09473684210526319,0.07287449392712547,0.08612440191387558,0.0,0.06766917293233082,0.049861495844875356,0.04962406015037595,0.0,0.06766917293233082,0.0,0.0,0.1010526315789473,0.0,0.0,0.23684210526315813,0.0,0.0,0.051378446115288225,0.08612440191387558,0.0,0.07894736842105263,0.08612440191387558,0.0,0.8504155124653684,0.08612440191387558,0.0,0.0,0.145748987854251,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.17763157894736847,0.21052631578947367,0.21052631578947367,0.17763157894736847,0.0,0.10340557275541801,0.0,0.0,0.05921052631578945,0.0,0.0,0.0,0.20300751879699247,0.0947368421052631,0.06315789473684208,0.08612440191387558,0.05000000000000002,0.05023923444976074,0.08612440191387558,0.06315789473684208,0.08612440191387558,0.0,0.145748987854251,0.0,0.1024930747922438,0.0,0.0,0.11842105263157886,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07287449392712547,0.0,0.0,0.0,0.0,0.0,0.07287449392712547,0.047846889952153096,0.08612440191387558,0.08612440191387558,0.04835807467386412,0.0,0.0,0.0,0.08612440191387558,0.0,0.0,0.0,0.9002770083102433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tanimotoDist,0.0,0.0,0.0,0.03994490358126722,0.0,0.0,0.0,0.05169340463458113,0.12554112554112548,0.05858585858585857,0.0976430976430975,0.0703030303030303,0.07988980716253444,0.07988980716253444,0.0,0.08787878787878786,0.10540184453227958,0.0,0.0,0.4074074074074111,0.0,0.0,0.06509539842873177,0.0,0.0,0.18831168831168854,0.18831168831168854,0.0,0.15283267457180505,0.09764309764309775,0.09764309764309775,0.09764309764309775,0.09764309764309775,0.0,0.0,0.0,0.0,0.0,0.05953654188948314,0.16738816738816717,0.17575757575757606,0.10984848484848476,0.06759906759906759,0.10984848484848476,0.05574009324009321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10743801652892607,0.0,0.06277056277056281,0.0,0.026695526695526682,0.05492424242424238,0.0,0.18831168831168854,0.06759906759906759,0.11717171717171714,0.0,0.16477272727272715,0.06759906759906759,0.029872904872904855,0.0,0.08108108108108122,0.10845295055821391,0.07323232323232326,0.08787878787878792,0.03820816864295124,0.0,0.029716646989374273,0.1107628004179726,0.1071176885130372,0.07323232323232322,0.32251082251082114,0.0,0.0,0.0,0.0,0.0,0.026515151515151533,0.07988980716253444,0.026629935720844822,0.0,0.07988980716253444,0.0,0.11717171717171714,0.0,0.7869605142332525,0.05858585858585857,0.13427302900987148,0.10984848484848476,0.20923520923520894,0.20677361853832402,0.02612665112665111
variance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05925925925925932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010256410256410256,0.0,0.03045977011494253,0.02945736434108527,0.0,0.06190476190476196,0.010256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.029292929292929284,0.0,0.0,0.0,0.05777777777777778,0.0,0.05858585858585857,0.7688888888888792,0.0,0.0,0.0,0.0,0.0
var_Difference,0.0,0.0,0.0,0.040281908702961354,0.0,0.0,0.0,0.052129528909714715,0.1266002844950213,0.05908013276434327,0.09846688794057222,0.070896159317212,0.08056381740592271,0.08056381740592271,0.0,0.08862019914651492,0.0915331807780319,0.0,0.0,0.12308360992571481,0.0,0.0,0.06564459196038139,0.0,0.0,0.189900426742532,0.189900426742532,0.0,0.15412208547219997,0.09846688794057203,0.09846688794057203,0.09846688794057203,0.09846688794057203,0.0,0.0,0.0,0.0,0.0,0.050640113798008486,0.16880037932669553,0.17724039829303007,0.11077524893314357,0.06816938395885765,0.11077524893314357,0.04840587044534406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09330143540669887,0.0,0.06330014224751071,0.0,0.023182957393483708,0.055387624466571785,0.0,0.189900426742532,0.06816938395885765,0.11816026552868654,0.0,0.1661628733997157,0.06816938395885765,0.02594225949489109,0.0,0.07185421552420142,0.09418282548476437,0.07385016595542912,0.08862019914651495,0.03853052136804998,0.0,0.025806561859193437,0.09618874773139777,0.09302325581395371,0.07385016595542919,0.15825035561877668,0.0,0.0,0.0,0.0,0.0,0.023026315789473673,0.08056381740592271,0.02685460580197422,0.0,0.08056381740592271,0.0,0.11816026552868654,0.0,0.13427302900987148,0.0,0.8036154744247697,0.11077524893314357,0.16880037932669553,0.20851811563885891,0.022688933873144395
weightedMean,0.0,0.0,0.0,0.0568181818181818,0.0,0.0,0.0,0.06204044117647059,0.11607142857142853,0.11666666666666682,0.12037037037037024,0.12000000000000006,0.07386363636363637,0.07386363636363637,0.0,0.12302631578947364,0.10869565217391321,0.0,0.0,0.11111111111111095,0.0,0.0,0.15972222222222224,0.0,0.0,0.11607142857142853,0.11607142857142853,0.0,0.0543478260869565,0.1180555555555556,0.1180555555555556,0.1180555555555556,0.1180555555555556,0.0,0.0,0.0,0.0,0.0,0.12279411764705864,0.10714285714285722,0.10833333333333332,0.1015625,0.18750000000000008,0.1015625,0.11496394230769227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11079545454545447,0.0,0.05803571428571427,0.0,0.05505952380952385,0.11328125,0.0,0.11607142857142853,0.062499999999999986,0.10833333333333332,0.0,0.15234375,0.062499999999999986,0.06161286630036631,0.0,0.11148648648648633,0.11184210526315815,0.06770833333333333,0.08125,0.12499999999999993,0.0,0.0612905844155844,0.05711206896551728,0.05523255813953491,0.052083333333333315,0.10714285714285723,0.0,0.0,0.0,0.0,0.0,0.05468750000000003,0.07386363636363637,0.05492424242424239,0.0,0.07386363636363637,0.0,0.05416666666666666,0.0,0.10984848484848476,0.0,0.11077524893314357,0.6953125,0.10714285714285722,0.10294117647058824,0.05388621794871797
weightedRMS,0.0,0.0,0.0,0.0432900432900433,0.0,0.0,0.0,0.05042016806722687,0.1836734693877552,0.08888888888888884,0.13756613756613756,0.09142857142857147,0.07792207792207793,0.07792207792207793,0.0,0.09323308270676695,0.20703933747411987,0.0,0.0,0.16931216931216975,0.0,0.0,0.08112874779541446,0.0,0.0,0.19387755102040827,0.1836734693877552,0.0,0.12422360248447202,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.05357142857142859,0.047619047619047616,0.047619047619047616,0.05357142857142859,0.0,0.09355742296918758,0.21088435374149694,0.18095238095238084,0.10714285714285722,0.06593406593406594,0.10714285714285722,0.08759157509157493,0.06122448979591834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21103896103896058,0.0,0.06122448979591834,0.0,0.08390022675736968,0.08630952380952377,0.0,0.2551020408163267,0.06593406593406594,0.11428571428571435,0.0,0.16071428571428567,0.06593406593406594,0.04694313622885052,0.0,0.12741312741312774,0.21303258145363407,0.07142857142857142,0.08571428571428569,0.04761904761904761,0.0,0.04669758812615953,0.13054187192118213,0.1262458471760796,0.0793650793650793,0.2040816326530614,0.06593406593406594,0.0,0.0,0.0,0.0,0.08333333333333331,0.07792207792207793,0.04184704184704184,0.0,0.07792207792207793,0.0,0.11428571428571435,0.0,0.20923520923520894,0.0,0.16880037932669553,0.10714285714285722,0.7551020408163298,0.4621848739495787,0.04105616605616606
weighted_average,0.0,0.0,0.0,0.053475935828876976,0.0,0.0,0.0,0.048442906574394456,0.17647058823529427,0.10980392156862728,0.1699346405228759,0.11294117647058814,0.07486631016042779,0.07486631016042779,0.011764705882352941,0.11578947368421048,0.2557544757033241,0.0,0.0,0.20915032679738513,0.0,0.0,0.10021786492374733,0.0,0.0,0.18907563025210103,0.17647058823529427,0.0,0.15345268542199483,0.11111111111111116,0.11111111111111116,0.11111111111111116,0.11111111111111116,0.0625,0.055555555555555566,0.055555555555555566,0.0625,0.0,0.11557093425605523,0.25210084033613406,0.17647058823529393,0.10294117647058824,0.06334841628959276,0.10294117647058824,0.10820135746606309,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2606951871657761,0.0,0.0588235294117647,0.0,0.11064425770308109,0.10661764705882337,0.0,0.24789915966386591,0.06334841628959276,0.10980392156862745,0.0,0.15441176470588225,0.06334841628959276,0.05798858004740359,0.0,0.15739268680445176,0.2693498452012371,0.06862745098039214,0.0823529411764706,0.05882352941176472,0.0,0.0576852559205501,0.16125760649087287,0.15595075239398054,0.09803921568627455,0.30252100840336094,0.06334841628959276,0.0,0.0,0.0,0.0,0.11029411764705871,0.07486631016042779,0.05169340463458113,0.0,0.07486631016042779,0.0,0.10980392156862745,0.0,0.20677361853832402,0.0,0.20851811563885891,0.10294117647058824,0.4621848739495787,0.7093425605536361,0.0507164404223228
winsorizedMean,0.0,0.06632149901380675,0.0,0.07837995337995342,0.0,0.09075573549257754,0.0,0.0507164404223228,0.061584249084249094,0.028739316239316248,0.03193257359924027,0.03448717948717948,0.07837995337995339,0.07837995337995339,0.0,0.043108974358974386,0.02173913043478262,0.08211233211233208,0.0,0.023949430199430185,0.07184829059829062,0.0,0.03193257359924027,0.0,0.07837995337995339,0.061584249084249094,0.061584249084249094,0.0,0.0374860646599777,0.04789886039886037,0.04789886039886037,0.04789886039886037,0.04789886039886037,0.0,0.0,0.0,0.0,0.0,0.024633699633699647,0.04105616605616606,0.057478632478632496,0.05388621794871797,0.06632149901380675,0.05388621794871797,0.022992788461538446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07837995337995339,0.022159090909090913,0.0,0.061584249084249094,0.0,0.022023809523809532,0.026943108974358986,0.0,0.061584249084249094,0.06632149901380675,0.057478632478632496,0.0,0.05388621794871797,0.06632149901380675,0.0646634615384615,0.0,0.023302148302148315,0.02236842105263159,0.1436965811965813,0.08621794871794877,0.0374860646599777,0.0,0.0245162337662338,0.022844827586206925,0.022093023255813936,0.03592414529914531,0.030792124542124547,0.0,0.0,0.07837995337995339,0.07837995337995339,0.0,0.021554487179487193,0.07837995337995339,0.02612665112665111,0.0,0.07837995337995339,0.0,0.11495726495726483,0.0,0.02612665112665111,0.0,0.022688933873144395,0.05388621794871797,0.04105616605616606,0.0507164404223228,0.7666292735042778
